CFSR,Station
1.299793824,6
0.201918816,0
1.123044975,11.1
10.56182758,2.7
5.248821275,0.2
2.987217185,6.2
2.15541943,0
0.178135215,0.8
5.315918702,7.2
4.990151415,0
4.557402507,0
0.024192886,7.4
0.124090906,4.8
2.022560041,13.1
7.50604269,1.2
1.996769484,1.2
0.114916222,3.2
0.075779546,0.8
1.053188539,1.1
3.220467401,10.3
7.629237937,0
0.045881224,8.9
0.88119795,7.3
0.043174984,0
0.051677308,9.1
1.490360086,20.1
1.959413704,0
16.11177048,0
0.865774558,0
0.716917738,10.7
3.196421002,6.7
0.012021997,0.1
4.747420843,1.2
0.456628817,0.7
1.344052925,0
0.175928747,0.7
8.985586095,1.4
3.011797726,0
0.267703322,0
0.023262395,3.2
0.40407688,0
0.190511427,13.4
0.661034796,0.3
5.655974049,0.8
0.009244916,12.8
0.652125329,0.1
0.568964123,3.2
6.271826126,2.1
10.79076972,0
0.24580919,14.9
3.403864757,1
5.532363359,0
2.180828893,12
5.536668551,13.1
9.096024591,8.8
6.116482619,0
1.080860064,0
0.029031446,0.5
2.203064576,2.4
0,4.3
8.326011454,0.3
0.067477149,0.1
3.629040778,1
2.941226643,1.5
13.11105421,0
0.932843944,0
1.889472478,0
0.200074615,5.2
0.506803564,2.2
1.029848483,22.6
0.14700747,0
0.764027736,5
0.152802409,8.7
0.059574513,0
0.176848133,6.2
6.504212571,1
1.623843331,4.3
0.055760003,14
1.427664892,13.9
4.293749014,0
3.021205099,0
10.08892245,10
12.11483251,11.5
11.08703232,0
4.666648971,0
0.14024425,1
0.004652475,2.3
0,1.5
2.682295323,0.5
0.004652475,0.3
7.707176138,0.5
2.389239116,0.5
8.794201089,6.5
0.383619849,7.4
0.992931056,0
0.659594984,0
6.02938041,0
0.028122578,23.2
0.049556426,0
0.160067768,0.6
0.048956096,4.1
0.006603518,0
1.057202906,6.3
15.41670503,2
6.199859838,5.6
0.111431325,8.3
1.373220501,10.1
1.087665345,0
13.63048331,13.4
2.554347563,7.4
1.907219055,8.1
4.205412953,0
9.826197308,10
3.040087062,0
0.000930495,0.2
0.045777378,9.2
7.229397591,1.3
5.709867562,0.4
0.984286089,0.6
0.517168635,0
2.022284362,1.2
14.15928214,0.4
0.182749207,0
0.138200162,0
3.935000865,4.3
0.053990363,5.7
0.003842046,0
0.009304944,0.3
0.161057904,1
0,0.7
2.251213554,4
8.332439585,1
0.971721126,1.1
0.248297585,8
4.849332318,2.1
0.203385914,2.4
22.23764766,3.1
1.360729455,8.6
2.953831117,21
1.417229595,6.4
1.953117995,6
7.94607511,5
0.024192895,0
0.475096011,8.7
6.655420033,7.7
1.162377196,0.1
2.04408274,0
1.308397243,0
0.703975598,0.9
10.18723947,0
0.045035972,0
2.988649111,0
1.464575186,0
0.015818421,2.1
0.213635734,0
0.05629494,18.9
4.258668253,0.6
0,0.9
0.35460018,1
10.70093654,0
0.131218466,0
4.237879588,16.6
1.002097246,0
0.007263871,12.9
5.966782958,0
10.63267695,10.7
0.649978767,0
3.299781564,0
6.77072548,3
3.099257441,15.1
0.196985304,5.4
0.556786411,3.1
1.809834389,1.9
0.306021123,5.6
0.971798091,0
0.875749936,1
2.650420259,7.9
7.029175198,4.2
0.510562758,0
8.45334752,2.2
1.683008759,0
0.00372198,0.7
19.61912043,0
0.507306162,5.1
18.02239634,0
0.037033724,0.5
0.281262351,0
3.436759001,0
0.175305319,2.1
4.336052705,15.6
0.02419288,0
0.025944599,7.9
8.398087154,0
0.202373803,20
0.252393235,0
5.861377785,0
2.540991314,8
5.945763276,10
0.617739463,7.1
8.851085609,3.8
0.261638978,2.4
6.696896229,19.9
1.356476047,0
0.590230406,0
9.760275427,17.5
9.502207882,0
3.965422602,0
7.003624395,1.3
1.593768552,10.2
0.282379454,3.7
0.073529539,0
2.160870702,0
28.93922966,1.2
0.143757982,2.3
0.269497229,4.3
5.609980431,0
2.316373871,1.2
7.953421426,9.1
0.153670929,0
0.023217962,0
6.891711744,0
0.091721604,1
0.117019081,1
11.33420467,10
11.30482798,7
15.48011349,1.5
5.958873397,7.1
8.748240076,0
2.145668741,14.8
4.306602413,3.1
0.547708073,0
0.355982758,0
12.92561835,4.4
5.860678568,0
1.322051297,4.8
1.95153281,0
6.391231056,0
0.29772138,0.7
0.004652477,0
0.40112099,4.8
12.07345073,2.3
2.441019181,1.2
0.350362526,9.1
2.131149681,0
3.153935223,0
5.023917457,0
0.106081034,3.4
1.037920834,0
0.160249931,0
0.028733707,6.1
2.161609367,0
2.270545159,11.2
0.07139691,4
6.516581892,4.8
1.711697315,2.1
8.526070479,3.4
2.940460328,24.1
2.725311696,5.5
3.534182344,0
0.259385512,0
7.745300711,4.3
3.148088239,0
0.752707179,0
8.839598816,5.2
1.880773622,8.3
0.248628341,0
0.012096437,0
0.947384013,1.3
17.90332476,3.8
0.797928064,3.3
12.8622414,7
0.95908352,3
8.165595524,0
1.891918933,9.5
0.127393758,5.6
0.31193388,0
0.004745528,8
0,0
0.478727454,2.3
0.085454864,8.3
0.041546615,0
4.424580021,5.5
2.357035329,11.2
2.70686684,1.3
0.206290786,2.7
11.06574207,9.4
7.734148537,0
0.501770028,0
26.09101106,0.8
11.14484782,5.6
0.095092519,0
0.250322324,4.5
12.4175653,9
0.794500338,0
0.12552385,0
0.00372198,6
1.072623834,0
3.731378613,4.5
5.380102362,0.8
0.41157861,9
0.122854245,9.3
1.238284164,2.3
7.768020337,12.8
0.285401514,4.8
0.004652477,0
0.008584573,13.2
3.326140124,0
0.037640038,1
0.358229056,0
0.002791485,0
3.437209979,1
14.2520476,8.4
5.785377655,1.2
0.32111396,2.9
6.913973636,0
1.651403333,0
0.11869339,0
3.607125343,0
3.857114788,5.5
2.010733814,0
0.588076021,0
11.90049851,2.6
2.278508269,0
0.00186099,15.7
2.171777988,0
0.187640017,1
0.065004431,7.4
0.502298834,0.8
0.257651385,5.3
0.033347797,16.3
1.167565368,8
2.087498679,15.2
0.36555424,0
0.007263867,0
0.722161886,13.7
0.139151598,0
0.009908271,0
0.04497895,0
8.797618177,9.3
14.46927185,4.6
6.225519611,6.6
0.052552001,4.8
1.47135138,0.2
0.059913996,0
0.208157853,0.8
0.834201017,0
1.161032571,1.8
2.146057333,0
0.128393994,0
2.49436836,0
0.426855447,3.8
0.058621216,11.6
0.453647821,0
0.366335901,0
0.057522619,9.6
0.114618424,0.9
0.036483825,12.1
0.446463749,17.7
6.318435559,14
0.55271215,4.4
7.773060804,7
5.012483603,3.2
2.00596655,10.3
0.008614586,4.2
0.40430017,0
0.173157384,0
9.878608942,2.8
6.199700938,2.1
7.546439265,4.4
0.01572538,0.5
9.490483164,0.5
4.813667207,0
0,1.4
4.502373423,12.6
0.402456963,0
0.092591477,1.1
0.10414998,30.4
2.360562165,6.3
0.166298162,10.6
0.055178407,7.3
0.704317952,0
1.225198054,0.7
0.060095588,9.9
0.098297575,0.1
0.01437525,8.2
0.462237726,11.3
5.238694174,17.7
3.988245491,0
4.916764978,6.1
3.508018312,7.4
0.013207028,4.2
0.330788023,2
0.218759609,8
0.093981324,0
0.093425327,0
2.767798593,2.3
11.21951595,3.2
0.014728835,3.1
0.720713982,2.5
4.075566439,0
0.045602676,0.6
0.557249792,5.6
0.371919657,0
0.195343411,0
0.051456389,0
3.049481174,1.2
0.842044464,0
0.09120644,3.1
0.152478806,0
0.265227794,1.2
0.171011266,13.8
1.119332519,0
0.018729962,2.1
1.885197984,12.1
5.431314865,8.4
5.000342854,7.4
1.563346723,1.1
0.211872463,8.1
0.06978599,6.8
0.088056116,4.3
0.277817198,5.5
0.00902581,0
0.00186099,0
0.39436536,0
18.8369913,4.2
0.052789676,2.1
0.021065211,2.6
3.349709117,0
0.042541659,0.6
15.02222953,8.6
2.460787915,2.2
0.217309307,0
0.232012824,0
1.721874389,7
0.869164774,2.6
0.013477177,0
0.008374459,0
6.100899705,7.6
0.09431141,17.3
3.799251397,2.3
0.691256516,0
0.04257951,1
7.164865801,5.2
9.14554362,6.9
2.565625732,5
0.013864378,13.8
0.453370925,8.2
0.0412852,0
0.461048157,0
0.415354485,0
0.000660351,0
1.336216546,3.1
5.232874118,7.9
0.194713598,0.2
0.020266192,4.7
9.446287704,0
0.128666406,0.8
1.978490031,0
0.475514735,0.8
0.02113004,0
1.204155738,0
4.684824618,0
0.190438779,0
0.071141471,2.4
1.542574057,0.5
3.664608085,2.5
0.16553567,22.7
2.953205809,6.1
0.129709863,0.1
0.075861176,1.3
5.067748722,1.1
0.396623684,1
2.830236779,11.4
0.1859502,16.4
0.048813173,3.3
0.025898987,0
0.181808631,0
4.983900886,0
0.016503989,0
0.262073099,1.3
0,9
0.765034166,0
0.033323737,1.3
14.7272532,0.5
0.087175996,3.5
0.042371756,0
0.881010639,0
0.02953332,0
0.311458237,0
0.47110011,0
0.184814946,6.7
0.997564294,0
0.020470897,0
0.011165944,0
0.161595579,17.5
8.542660947,4.6
7.142199868,5.2
0.204999485,18.1
2.787816247,0
1.870667962,2.4
1.635012804,13.5
0.660013949,11.7
0.272857199,0
0.215944566,0
0.237881084,7.3
0.603076305,0
0.047413245,4.5
0.170094521,2.4
0.046224617,3
0.106520113,0
0.00372198,0.1
2.080503202,0
0.420895313,2.3
0.038795078,1.5
2.369052787,0
0.513461003,0
0.079284209,2.3
9.811351813,0
0.368596383,0
4.773024514,0
0,0
0.081787528,3.6
8.162248861,15
14.84984215,1.2
4.035595121,1
0.513449796,14.4
1.849726095,0
3.692652629,4.2
0.214689825,14.1
3.706906547,1.1
0.903863263,0
0.036425006,0
0.03153179,13.2
3.880322987,0
0.023693412,8.2
0.029187534,0
0.428862322,18.8
0.013825358,0.7
0.041965333,0
2.514601265,14.6
2.784726484,6
0.101210821,0.8
2.972299927,0
7.722370071,9.5
0.022181824,0
3.796169002,3.1
0.049046118,0
0.32967314,1.7
0.27300245,0.7
0.01373412,1.4
15.02896132,8.1
3.02050447,0.2
1.280867209,1
0.212897357,1.4
0.02791486,0
5.25561205,7.2
1.563198748,20.1
0.965650067,0
0.798814129,0
0.066431348,0
0.089979494,11.9
9.017730982,9.2
0.088059125,0
0,1.3
1.437641018,0.7
0.058147562,0.3
0.043842538,4.5
7.430725484,0
0.068645367,0
0.055581193,0
6.482646087,0
18.65351373,0
0,0
0.934898956,10.3
0.010175418,0
0.133153223,0.6
0.024433006,0.5
0.036196265,1.8
0.02172706,6.7
0,0
0.638111801,3.1
0.549577705,0.2
2.45255324,5.6
14.47550623,4.7
0.134255428,6.6
0.610256121,0
0.531001964,2.4
0.021263324,0.1
0.114273914,25.7
0.233140157,0.9
0.14276561,0
0,1.5
0.879140419,1.5
0.152027995,0.9
0.045777375,5.4
1.949165598,0.2
0,0.4
0.240893039,0.1
1.154126214,0
15.42107939,19.5
0.232286634,0
0.621777914,5.2
0.012468635,0
0,0.3
0.006603513,0
0.064948574,0
0.042572887,10.3
0,0
1.172181349,5
0.318924669,0.4
5.917389549,11.2
15.13637999,0
0.441625149,0
0.081418366,4.5
0.046224607,5.2
0,0
0.264470797,26.7
0.011886323,2
0.10640482,1.1
0.652444587,0.9
0.191105795,0
0.066000945,0.1
0.036382375,0.6
0.143295226,0.1
0.191030566,0
0.119798658,0
0.333861769,0
5.521834807,3
0.070679242,0
0.344863319,9.6
0.008374461,0
0.014527737,0.6
0.023561347,0
0.087745693,1.5
0.301668409,13
0,4.5
0.598245963,9.3
0.066437358,1.1
0.050525313,11.8
0.166707629,6.3
2.427569635,1
0.002791485,8.3
0.220385751,11.1
0.001320703,0
0.146043291,9.8
0.129666622,8
0.007580832,4.7
0.744768455,2.4
0.015848442,1.2
0.006141269,1.3
0.09234601,0.5
0.25881518,0.4
0.474577313,0
0.152934965,0
0.038326816,0
2.884216408,4.3
0.374925945,0
0.032590748,0
0.253016636,2.3
0.144854714,8.1
0.249612929,0
0.094166191,6
0.196215125,12.6
0.003962109,11.2
3.722618245,8.1
0.011444486,0.2
0.019210231,12.6
0.59098641,12.7
0.011538138,2.9
0.904448805,0
0.140813391,11.7
0.060408972,0
0.026649392,0
0.022267053,10
0.017803073,1.1
0.009211899,0.1
0.014527738,0.1
0.063096599,3.3
0.01191034,5.4
0.351625888,0
1.188520438,0
0.071498056,0
0.258327647,0
8.039899276,3
0.798569677,0
0.006513471,3
0.006513469,0
0.03452139,9.6
0.007263861,0
0.120945688,4.8
0.009060022,7.2
0.004913017,16.1
1.415953604,4
0.108867865,0
0.014184351,11.3
3.253556067,10
0.305537486,0
5.366208088,0
0.10993532,7.5
0.033308132,1.2
0,31.1
0.009244926,6
0.008584572,6
0.048106616,0
0,7.4
0.025216429,0.2
0.4916483,0.4
0.339899767,2.8
0.559704957,0
0.084675097,0
0.657205427,0
14.68595173,0
0.074005025,0
0.314920806,9.3
0.001320703,0
0.092398195,4.5
0.003451836,0.1
1.479064774,4.6
0,0.8
0.048867845,12.7
0.974494227,3.3
0.057690709,0.4
0.561959256,11
1.748452309,0
0.134508207,2.2
0.006699564,1.1
0.000930495,15.4
0.526482519,0.6
0.179762383,2
0.030985514,14
0.012096443,2
0.226126585,2.3
0,6
0.04169461,0.2
0.472021362,0
0.058474728,0
0.228193394,0.2
0.696848041,9.6
0.475821734,0
2.564406502,5.1
0.04030365,0
0.136972579,0
0.049970609,0
2.400286647,7.3
0.00558297,1.6
0.569327452,1.5
0.388621448,0
0.292649812,7.3
0.745477282,3
0.033963078,0.6
0.753487403,19.2
0,0
0.552137984,0
0,0
0.709409677,9.7
0.401703946,10.1
1.148123321,0
6.954455107,9
0.75462217,1.9
1.369286286,0.2
0,7.2
0.055108768,0.9
0.066145,0.4
0.014143526,0
0.054133246,6.5
6.266921653,7.8
0.175505829,0
3.840618363,4.5
0.053861882,10.5
0.139638575,0
0.05201471,0
1.797368097,0
0.111101148,0
0.123855581,1.2
0.113334292,0
3.315069603,5.5
0.49147185,0
0,0
0.563649482,12.2
0,9.6
1.492977393,13.9
0.116063481,0
0.586640152,8.7
0.793051529,9.7
0.421904886,14
1.70716883,0.4
0.538457559,3.5
0.084246567,0.8
0,12.3
0.20403897,0
0.000930495,0.1
0,0.2
0.969111888,0
6.95625509,5.2
0.048399564,3.6
3.707572141,0
0.108577429,0
0.072881251,0
0.111603708,0
0.24765336,0
1.065663594,0.3
0.134658841,0
0.156695445,0
4.084984885,3.6
1.336505748,1.1
0.026744231,1.3
0.023112315,6.6
0.089807852,18.2
2.783931663,12.9
0.097131173,0
0.5364679,14.5
0.000930495,10.7
2.61464807,0
0.045067187,16
0.2708288,0
0.159373942,0
0.021587499,4.7
0.816976213,1.2
0.079371341,4.9
0.059286425,0.7
0.159486864,0
0.102875586,2
0.192260952,2.8
3.894287573,2
0.009136869,0
0.317950023,0
0.367527066,0
0.357855255,0.2
0.206737476,7.4
0.006699566,0
0.293143272,5.2
2.383444366,0.9
0.15143825,0
0.127976214,2.5
0,0.1
2.227808496,13.8
0.264445104,4.7
0.270178604,0
9.069622658,13.6
0.021289738,1.3
0.808370546,0
8.441738536,8
2.17760856,2.5
0.548012545,3.7
0.584453107,1.2
3.278125347,2.8
0.071903882,1.1
0.635699051,1.5
0.094166183,0.4
2.531150433,3.4
0.386237176,3.5
0,0
0.569035269,0
0.735277307,36.7
0.05210775,0
0.204670565,0
0.043547177,6.8
0.010235455,0
1.053832212,0.4
0.3839883,0.2
0.060063479,1
0.844228057,2
0.005282814,0
0.07994209,3.4
0.332988822,0
1.963751958,1
3.537330197,14.3
0.103564118,0
0.63960252,0
4.263590886,0.5
2.928504077,0
0.051639474,5.5
17.23909964,5.3
3.692777373,0.4
0.254070246,5.5
0.29821645,0.4
0.497452748,8.1
3.827221882,3.2
0.079186979,5.7
0,0
2.584494448,0
0.971392584,6.7
0.818054277,0
0.710737766,10.4
0.02102919,5.7
0.203154166,0
0.082814037,0
11.0207069,0
0.40428159,1.1
0.003962108,4.4
0,0
0.009244915,3.9
0.023085883,5
1.056820677,3.6
4.135227282,1
1.02253073,11
1.111188452,0
6.871647674,6
1.359825153,3.1
0.000660351,3.4
6.917798188,0.2
1.6529698,7.2
2.174919801,3.4
0.20929212,0
0.603633214,14.6
3.506217157,1.3
1.250899976,0
0,1.8
0.007693095,0
0.833352656,0
0.044903865,0
1.063538832,15.8
0,11.7
0.967842808,0
0.068344941,2.7
0.407463933,0
0.05443396,2
0.001320703,4.1
0,0
0.009905265,2.3
0.17859212,17.8
0,0
2.460705448,0
0.160337556,0
0.052070551,0
6.403872795,2
2.492875181,7.8
0.278422189,0.1
9.781667713,0.4
2.138166914,0.1
0.288897502,0.3
0.007816158,0
0.760654717,22.3
2.826029859,4.5
2.039889777,0
0.023166933,12.9
0.009310954,0
2.186396572,0
0.007263869,0
5.774198771,0
0.120200568,3.2
5.150397523,0.7
0.26181474,0.9
1.774665569,0
1.129358983,5
0.11531549,7.4
0,0
0.001023545,1.3
0.046224615,4.7
0,0
0.632707447,8.4
0.010449168,10.8
0,0
3.489208339,1.7
1.856231848,0.5
0.019000111,0.6
0.740342071,3.7
5.877497362,0.1
0.853979246,0
0.113664492,0.5
0.03805728,4.5
0.875957787,2
1.641919407,0
0.036154242,2
0.010565624,0
10.14126104,3.1
0.042202464,6
0.01302694,7.9
0.063459786,0.1
5.092200597,0.4
0.203041392,1
0.105232459,0.5
0,9.6
2.185346361,3.1
0.275798797,0
0,0
0,7
0.391329029,4.7
1.05464553,9.8
0.023355423,9.6
0,0
0.979143983,0
9.741649022,17.4
0.019075159,4.4
10.77048313,3.1
4.049177675,0.3
1.078056265,0.5
0.554171847,0
0.435536581,11.7
13.58900298,4.1
5.440210324,0
0.040376894,5
2.628877285,0
2.476600637,0
0.005582972,20.4
0,13.8
0.004001128,6.5
2.939315926,0.1
0.01516708,2
0.700295706,1.1
0,19.5
3.823683775,1
12.09906345,4.8
0.01330608,0
0.000660351,12.4
0.151828565,8.2
0.235291592,2
0.06150282,14.4
0,0
0.299619435,0
19.27935792,10
0.014050486,0.3
2.784849613,5.2
0.535731821,0.8
0.38521431,0.6
0.064832129,0
0.479936227,3.8
3.676072106,2
0.044643354,0
0.983338683,8.3
0.381872913,0
0.123711476,0
2.595291469,0
0,12.6
1.519124748,1
1.072590648,0
0.141621448,3
0,0.7
0.678148141,13.2
0.051251674,0
10.07537157,5.8
0.005676019,6.4
0.071925448,11.9
0.773427617,0
1.131612463,1.1
0.072511416,12.5
0.006603517,9.3
0,0
22.38142616,5.2
0.133730743,0.2
0.288645666,1.8
2.741025461,0.9
0.134830555,0
0.075264467,0
0.514005089,0
2.212699796,10
0.392911207,0
1.069276486,20.7
0.038150315,0
0.070786102,0
7.72964675,0
0.066431377,25.7
4.362944742,0
4.341134027,2.2
0.077091524,10.6
0,0.3
0.805540901,4.3
0.01116595,0
5.513798396,2.1
0,9.2
0.029953561,10
0.213548762,0
0.624927227,0
5.109660677,3.5
0.023739634,12.6
0.012486646,0.2
6.645981935,7.9
9.461818817,0.4
1.565275338,0
6.266818681,0.9
0.020470892,0.3
0.004028143,0.2
0.166666635,1.2
0.692790756,0
0.166567832,0
2.837439699,5.6
0.262827768,0
0.337383212,0
2.247984277,0
0,28.4
1.369167429,1.2
0.717872828,9.6
0.052209782,4.7
0,0
1.226918002,0
0.030521445,1
11.61933853,0
0.334327687,11.5
0,0
0.042709759,0
0.110691693,0
0.002641405,6
0.022121771,10
0,0
3.501732572,5.7
12.4898003,0.1
0.032352437,0.8
5.452592423,3.1
0.11426471,0.5
0.119846508,0.4
0.211335931,0
1.478639941,0
0.652249701,2.9
0.19702304,5.8
0.155098605,0
0.128433571,0
0.004622459,32.3
0.50622562,12.6
0,1.3
0.049095333,0.7
0.059405231,0
0.126845112,3.3
0.011886327,0
2.136312418,0
0.249817953,9.3
0.583123354,0
0,0
1.023950768,3.8
0,7.4
0.04689817,10
0.006513469,2.8
9.470061734,0
0.4546958,0.2
0.202810804,0.2
2.835861156,5.7
0.448778051,0.1
0.045797768,0
0.113267089,0
1.315488142,1
0.468714083,17.3
0.060954045,3.8
0.518155395,0
0.317056206,3.1
0.493617571,0
0.012546687,30.2
0.062603118,22.2
0,0.4
0.872019195,4.4
0.030508246,0
0.00819436,4.1
0.009304958,0
9.007600949,0
0.015188085,4.3
0.308924336,1.1
0.002641405,1
0.496563101,11.9
0.105048721,0
0.064067287,20.1
3.433135632,0
7.756524073,2
0.02419287,0
0.265147398,0.5
1.823616678,0.3
0.101516999,0.2
0.01628367,0
0.160691447,0
1.232430433,0.2
0.087990627,1.1
4.398172034,0
0.135476168,3
0.065472051,0
0.049830123,0
0.315595039,3.5
0.101132824,0
1.021153765,6.3
0,1.6
0.04513833,3
0.017794676,2.3
3.38612528,0
0.002641405,1.1
0.009785207,0
0,0
0.121648712,5
0.000930495,4.7
0.01254668,9.3
0.13819708,13.5
1.466875735,0.9
0.333699071,15.2
0,5.6
3.302357098,8.3
0,0
1.267651376,0.1
0.022890182,0
0.243812294,0
0.229783099,0.9
1.098951799,0
0.735285547,2
0.045140426,2.7
0.00729388,0
0.053594178,0
0.840214635,9.4
0.10003009,2.6
0.461530472,6.6
0.032120693,3.7
0.719272678,3.3
0.03619627,1
0.08234704,0
0.042070993,0
0,0
0,0
0.111398354,0
1.415049681,3.6
0.607206625,28.1
0,31.3
1.333396083,4
0.020092689,3.1
0.005282809,4.3
18.97226524,7.6
0,0
2.844096628,0.8
0.06018986,0
0.024650924,0.9
1.177810093,1.5
1.00213421,0
0.006735583,0
0.076408032,0
0,13
0.0893817,0
0.044375606,25.1
0.029055457,0
6.502666701,15.2
5.165327294,12
0.155248148,4.3
0.279781363,1.3
0.686039199,1.1
0.002791485,3.4
0,0
0.037586005,6.2
0.002791485,0
0.001954039,2
1.331143463,31
0.001981054,8.4
0.238243374,4.1
0.028210228,0
0.483720835,0
12.3958344,11.2
0.000930495,0
0.569415751,0.4
0.311149274,0
0.202599431,1
0.005282813,4
5.788936218,7.5
0,0
0.786628718,0
0.031036532,0
1.540556655,0
0.083699641,4.7
0.028725291,0
4.67098795,14.6
4.648407868,20.5
0.136758748,3.1
1.149455557,1
0.589535339,5.5
0.253131273,8.1
0.013026938,0
1.57914719,13.4
2.538763372,1.2
0.044123502,3.6
0.965310636,14.3
0.009244921,10.3
0.364565121,6
0.001981054,0
0.164097346,4.3
0.097317254,6.9
0.756240677,0
0.318939038,0.8
0.0240242,0.5
0.013767727,3.4
0,1.1
0.233110703,1.4
0,0
0.012096443,0
0.002641405,0
0.369134658,0
0.037685031,1.6
0.175983691,2.2
0.206435469,9.3
0.136446025,21.9
0.109790046,1
0.192686418,0
0.067104999,7.3
0.197039482,2.5
0.011225978,1.2
1.265213198,13.6
0.1689594,0
0.041265995,1.7
0.002641408,10.3
0.118558294,6
0.025093353,10
0,0
0.002791485,4
0.120996197,10.1
1.372190077,7.9
0.085593572,2.5
0.054973078,0.7
0.291731137,0
0.055409561,0
0.377288803,2.4
0.014764858,2.2
0,0
0.051558439,0
0.091866372,0
0,0
0.565630724,0
0.015368187,14.7
0.026984369,12.4
0.04994901,0
0.109184345,0
0.003962109,1
0.007924222,5.6
0.052088533,1.1
0.022121785,16.7
0.39792714,0
0.083200103,1
0.008584572,5
0.30632387,14.4
0.291598101,15
0,0
0.106052521,1.8
0.210084282,9.7
0.105797374,0.2
0.240831451,16
0.014197568,0.7
0.118060208,0
0,0
0.849868542,0
0.026254378,1.8
0.053481854,0
0,0
0.018978502,0
0,5.5
0.100043327,0
0.15930064,7.1
0.00186099,10.8
0,0
4.040136478,1
0,0
0.003301756,2.1
0.005282814,0
0.009905275,17.3
0.008374459,0
0,0
0.00660352,15.7
0.020939741,0
0.028659272,4
0.188966274,0
0.014527736,0.1
0.482402368,11.9
0.261264936,0.3
1.070780611,4.2
0.061697252,0
0.033195865,0
0.288453606,0
0.29711937,0
0.009461036,0
0.642264474,0
0.066814387,7.5
0.000660351,11.5
0,4
0.00462246,0
0.478173776,7.6
0,12
0,0
7.174243523,0
0.002791485,0
0.040141561,9.3
0.059378811,0
0.037111752,18.9
0,0
0.011886322,0
0.027061211,7.3
0,0
0.040915387,3
0.01674892,0
0.019810548,0.2
0.004622463,8.6
0.288743802,0
0.195540676,9.8
0.246692351,2.2
0.002298022,0
0.100493493,1.1
1.346361438,0
0.066947044,0
1.815720138,5
0.04532656,12.8
0.320090333,1.1
0.063063695,8.6
0.034998621,1.3
2.593576838,5.7
0,7.7
0.034998629,1
10.50959507,0
0,0
0.006603517,11.7
0.018489845,0
0.268796096,22.7
0.00610165,6.3
0.025040547,0
0.028500783,1.1
0.001320703,0
0.020470896,2
0.420205684,1.8
0.043180387,0.1
0.574392917,6
0.343091376,0.4
0.473181352,4.7
0.054696908,11
0.015082432,0
0.05582973,0.3
0.211814414,0
0.039968669,0
1.361604842,2.2
0.475307843,0
0.002641405,8.7
0.034972205,13.3
0.450874892,3.5
0.852348676,3.7
0,6.2
0.064529586,2.1
4.028009943,0
0.00186099,1.1
0.023112297,13.4
0.064806933,1
1.0301308,23
0.003962109,4
0,0
0,5.1
0,0
0.106897689,8
0.134921746,0
0.423710018,5.4
0.000660351,8.9
0.134954231,0.9
0.163583777,0.8
2.221112551,6.5
0,0.4
0.064725232,0
0.013768329,0
0.097116694,0
0.261434474,0
0.090771945,0
0.000930495,4.5
0.092284163,26.3
0.399631473,12.1
0.007924224,0.3
0.269727258,6.9
0.000660351,4
0.402801923,0
0.003301756,6.9
0.184568347,3
0.005282811,0
3.954365081,11.6
0.015188081,0
0,0
0.1099484,14
0,0
0.299720418,10
1.015225688,0
3.118663886,8.7
0.301912769,9.6
0.055787088,0.1
0.033436594,0.2
0.367036335,1.2
0,0.2
0.016748928,0
0.012084433,0
0.099658452,0
0.143275809,0
0,0
0.14409836,8
0.102486616,28
1.202122545,5.2
0.057292093,0
0,9.1
0.068016223,4.2
0.024676128,0
0.352958008,4.7
0.229087904,14.1
0.000930495,2.3
0.006603518,0
0,2.1
0.001320703,0
0.310153882,18.3
0.032548743,0
1.0847573,15
2.774098179,0
4.366155778,0.9
0.007263871,2.8
0.037251031,0.7
0,0.5
0.283154411,0
0.030996895,0.1
0.004838574,0
0,0
0.071476488,1.6
0,8.1
0,0
0.255430017,3.6
0.374491981,15.4
0.003962109,0
0,0.4
0,5.6
0,4.5
0,0
0.03859094,0
0.001320703,6.2
0,3.4
0,0
0,4.1
0,0
1.179381312,15.1
0,6.8
0.055469527,6
0.071171476,4.5
0.648990073,0
0,0.4
0.054624283,0.3
0.82394164,0
0.125569463,0
0.056478091,0
0.15622779,4
0.018324758,0
0,4.3
0,0
0,0
0.03196102,7.9
0.368641245,7.1
0.002641405,0.6
0.026810264,1
0,2.7
0.005582972,7
0.02776478,1
0.258732339,0
0.023878317,0
0,8.5
0.045689762,0
0.006603517,2.1
0,0
0.17428002,3
0.101641235,5.5
0.358699256,10
0.256023193,3.1
0.017958557,1.2
0.020191746,2.4
0.251786934,1.4
0.793364367,9.2
0.570805033,1.2
0.11753606,0
0.385970664,5.4
0.002641405,0
0.159831421,1.8
0.006885665,0
0,0
0,11.6
0.417011942,7.1
0.011646198,0.9
0.05988067,1.1
0,0.6
0,4.1
0,0
0.003301756,0
0.045640786,0
0.206011654,2.2
0,0
0.101773326,3.7
0.01907515,6.7
0.012044817,0
0.68169024,4.7
0.754434688,8
0.679501567,0
0.072671707,0.4
0,0.4
0.753550628,1.4
0.57779623,0.3
0.013267066,0
0.10999355,0.3
1.292884673,2
0.039018354,21.4
0.259274435,0.7
0.528306526,0
0,0
0.078687442,13.3
0.556887779,13.7
0.153531814,0.7
0.029187532,1
0,0
0.003962108,3.2
0.013957435,0
0.003301756,3.8
0.143389337,2.1
7.038522102,11.1
0,0
0.187737972,3
0.009900471,7
0.142081263,0
0,2.5
0.18962647,2
1.792884434,0.2
